 ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Total Asset Turnover, Fixed Assets Turnover Frequency, Revenue per person, Operating profit per person, Working Capital to Total Assets, Quick Assets/Total Assets, Cash/Total Assets, Cash/Current Liability, Current Liability to Assets, Total expense/Assets, Cash Turnover Rate, Fixed Assets to Assets, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Net Income to Total Assets, Equity to Liability,Bankrupt?
0.486179496,0.534943306,0.540767707,0.0,0.146601492,0.146601492,0.146601492,0.211969367,0.093640583,0.168110266,0.202618133,0.797381867,0.006499366,0.382053221,0.093645676,0.167106553,0.173913043,0.000706569,0.006289382,0.391703037,0.702370218,0.113911231,0.020139401,0.000701901,0.152111031,0.162723776,1150000000.0,0.07370315,0.124361317,0.631896048,0.457875882,0.648633205,0.796118414,0.016967571,0
0.509140545,0.539140863,0.553616361,0.154570301,0.215582993,0.215582993,0.215582993,0.218209322,0.096246234,0.173533178,0.077062611,0.922937389,0.005076318,0.371352747,0.096194245,0.172536008,0.086956522,8320000000.0,0.011259786,0.392268379,0.798326214,0.307024141,0.113603343,0.009487293,0.063201857,0.013824139,0.000148767,0.632682791,0.113521791,0.638960149,0.457996259,0.627508658,0.800357915,0.04989759,0
0.446692341,0.511066289,0.498206542,0.0,0.16762884,0.16762884,0.16762884,0.205918502,0.091116359,0.162084808,0.132720622,0.867279378,0.005477429,0.373730381,0.091544938,0.162001357,0.04197901,0.000101371,0.012396634,0.387553425,0.69998927,0.047161045,0.005713475,0.000386522,0.078132208,0.014079054,1380000000.0,0.22544349,0.113723201,0.637222439,0.458182277,0.583335114,0.780432805,0.027864295,0
0.553892653,0.595508068,0.593821939,0.257718393,0.178500695,0.178500695,0.178500695,0.233620119,0.115381484,0.189801913,0.090969556,0.909030444,0.005195116,0.371246502,0.115345156,0.188816831,0.155922039,0.000170212,0.012240941,0.398588906,0.82937152,0.377793683,0.151175006,0.010304301,0.077543547,0.021645647,0.000115019,0.434245147,0.112673432,0.649085198,0.460968241,0.602724458,0.830071105,0.041986681,0
0.484083264,0.568796337,0.535628246,0.057293248,0.188909022,0.188909022,0.188909022,0.22095112,0.095513395,0.179407999,0.004444176,0.995555824,0.005452929,0.36970652,0.095485857,0.178312344,0.017991004,2950000000.0,0.01154767,0.39273196,0.783500759,0.110377914,0.047401772,0.030626819,0.007753008,0.011117276,0.000240217,0.378282468,0.110933234,0.614064219,0.373775319,0.575391534,0.821595515,0.495046251,0
0.501584361,0.549607501,0.554044649,0.0,0.195946231,0.195946231,0.195946231,0.220478397,0.098689032,0.173759132,0.028630166,0.971369834,0.006033962,0.369637181,0.09869396,0.172762235,0.089955022,0.000448603,0.011347914,0.393647814,0.922742176,0.655321448,0.636913013,0.100973191,0.033067036,0.044489863,0.000791191,0.194125543,0.110933234,0.578417183,0.40801729,0.635914332,0.806803195,0.129565967,0
0.479257057,0.535106847,0.535039349,0.0,0.18241962,0.18241962,0.18241962,0.213292994,0.094861982,0.168562175,0.087432355,0.912567645,0.00521892,0.374205684,0.09485075,0.167596712,0.020989505,1890000000.0,0.024608199,0.390561046,0.740498558,0.028114904,0.013377809,0.003294339,0.021117934,0.005470299,6800000000.0,0.525417939,0.120493512,0.645943616,0.460135991,0.576678221,0.794168945,0.043783057,0
0.461073466,0.526602704,0.512232989,0.0,0.176393747,0.176393747,0.176393747,0.210740286,0.091116359,0.166980493,0.170390301,0.829609699,0.005697506,0.381037749,0.091162245,0.165960335,0.137931034,0.000491724,0.029011648,0.389599964,0.798613413,0.537686432,0.068597821,0.002480336,0.146601628,0.025323331,5900000000.0,0.14858735,0.116985599,0.631812007,0.457605195,0.46969325,0.792196259,0.020911682,0
0.501194365,0.572830353,0.556400236,0.020346189,0.182588176,0.182588176,0.182588176,0.227569254,0.10805309,0.180311817,0.038455725,0.961544275,0.00538833,0.369637181,0.107487746,0.178862831,0.044977511,7790000000.0,0.090621741,0.497365505,0.875991865,0.162596789,0.100533835,0.013855132,0.038110291,0.013382361,0.000219979,0.366560989,0.110933234,0.659611916,0.469485415,0.715172314,0.823207393,0.098796423,0
0.542095257,0.605429568,0.587825901,0.152647029,0.197463234,0.197463234,0.197463234,0.249125461,0.127595473,0.210062514,0.143543852,0.856456148,0.006301453,0.370685085,0.127575032,0.201500641,0.52173913,0.002314883,0.099857527,0.407125574,0.877067419,0.891536178,0.252327241,0.009872502,0.135443957,0.023607202,6080000000.0,0.101177338,0.113715865,0.722516672,0.473392852,0.662898761,0.830977103,0.025505657,0
0.507775557,0.567924117,0.555008298,0.214799069,0.188403354,0.188403354,0.188403354,0.23106741,0.110333035,0.186412593,0.139190374,0.860809626,0.00524506,0.376612396,0.110353868,0.185446045,0.181409295,0.000314703,0.044069738,0.401890505,0.820078533,0.482999258,0.019312726,0.000877075,0.116622674,0.012256771,1250000000.0,0.284975134,0.110933234,0.645786919,0.459796762,0.536499399,0.815317691,0.0264124,0
0.489250719,0.558275185,0.538037368,0.10709586,0.177615777,0.177615777,0.177615777,0.218492956,0.098689032,0.175943361,0.060737068,0.939262932,0.005729708,0.371108944,0.098710245,0.174971722,0.064467766,0.000139952,0.005690114,0.393500825,0.792338291,0.349111189,0.063783944,0.005582345,0.060286233,0.034922567,0.000120017,0.222261009,0.110933234,0.651384985,0.462680029,0.59226964,0.810428576,0.063502316,0
0.558231365,0.588802878,0.593233042,0.252555927,0.187434158,0.187434158,0.187434158,0.233903753,0.121488478,0.192588687,0.099585815,0.900414185,0.006392665,0.371875021,0.121443809,0.189699118,0.196401799,0.000761793,0.022284564,0.402568915,0.846480235,0.665835069,0.122737616,0.006430474,0.101027034,0.049902634,767000000.0,0.114845649,0.111585419,0.661528211,0.463967493,0.580851811,0.825391809,0.038140193,0
0.480378297,0.537723506,0.528989775,0.049397712,0.319160592,0.319160592,0.319160592,0.214616621,0.096734794,0.17639527,0.155878707,0.844121293,0.005111078,0.378831224,0.096690931,0.174617299,0.092953523,0.000108179,0.041608037,0.392471902,0.759955997,0.207071502,0.089379571,0.005028016,0.094057416,0.00517005,0.000113635,0.455616441,0.120876279,0.665338336,0.462943261,0.542329822,0.798303025,0.023199841,0
0.50748306,0.556639773,0.553295144,0.15477275,0.200623657,0.200623657,0.200623657,0.22293656,0.095269115,0.179182044,0.080630045,0.919369955,0.006384684,0.372505776,0.095290439,0.178063494,0.062968516,0.000223167,0.011036529,0.391985708,0.775362482,0.171178016,0.03251207,0.003949823,0.043296457,0.004773465,5800000000.0,0.145677994,0.116207833,0.647037181,0.460542257,0.609273281,0.809147619,0.047630052,0
0.50743431,0.553259922,0.560629584,0.141512299,0.198306013,0.198306013,0.198306013,0.223409284,0.103248921,0.177525043,0.07485564,0.92514436,0.005101012,0.371495897,0.103196704,0.176555313,0.103448276,9380000000.0,0.013366039,0.395276,0.808746973,0.250717879,0.011590016,0.0011605,0.052633972,0.017579626,1300000000.0,0.589700719,0.113069087,0.625731082,0.453581359,0.575405354,0.807796467,0.051411537,0
0.514941744,0.575719581,0.569409497,0.064480211,0.188319076,0.188319076,0.188319076,0.231351045,0.114078658,0.184454319,0.079178886,0.920821114,0.005336106,0.371747528,0.114042373,0.183508031,0.11994003,0.000202741,0.011421353,0.397639131,0.805065106,0.328170193,0.081397889,0.005360006,0.080282857,0.035548953,681000000.0,0.335065183,0.110933234,0.644854478,0.459879048,0.610193696,0.823986539,0.048539605,0
0.557890118,0.590656345,0.602869533,0.09596113,0.293919346,0.293919346,0.293919346,0.260565378,0.139076622,0.210966333,0.028176679,0.971823321,0.005265611,0.369845197,0.139055808,0.209999246,0.091454273,0.000102127,0.015072779,0.403349088,0.86129467,0.476000261,0.317117227,0.056115372,0.029575319,0.014834433,0.000375278,0.471693569,0.111287396,0.647452025,0.462916428,0.675344051,0.831150314,0.131360505,0
0.535562814,0.588911906,0.595053268,0.0,0.201213602,0.201213602,0.201213602,0.232769216,0.111554434,0.184604956,0.020527859,0.979472141,0.005183381,0.370203072,0.111575228,0.183628686,0.047976012,4920000000.0,0.005519733,0.399165555,0.850432118,0.357786839,0.107965811,0.043179655,0.012819326,0.010657677,0.00025915,0.587197674,0.112174026,0.566574771,0.378957708,0.630778258,0.827750988,0.17296047,0
0.528981621,0.565252944,0.588254189,0.0,0.170704985,0.170704985,0.170704985,0.227474709,0.109193062,0.181441591,0.180125162,0.819874838,0.005083604,0.383992458,0.109181364,0.179156926,0.107946027,8550000000.0,0.02457001,0.400284932,0.788294368,0.190206214,0.114488631,0.008313668,0.072757699,0.01779518,0.000117439,0.594882224,0.139308282,0.690132072,0.465987915,0.634043093,0.811938575,0.019575682,0
0.475844586,0.546554732,0.533379731,0.0,0.178121445,0.178121445,0.178121445,0.218587501,0.096246234,0.172403404,0.028146446,0.971853554,0.083281755,0.369637181,0.096226815,0.171427494,0.169415292,0.021243213,0.050035985,0.39337645,0.98266293,0.791119989,0.814558612,0.130590544,0.03269348,0.030999658,0.000480983,0.003262908,0.110933234,0.605202751,0.428857569,0.548057498,0.806040335,0.131541241,0
0.475015844,0.482010467,0.529739279,0.0,0.159369601,0.159369601,0.159369601,0.208754845,0.09347773,0.156134669,0.134111316,0.865888684,0.005145561,0.376727587,0.093539824,0.156805671,0.062968516,6280000000.0,0.013066404,0.390425364,0.787233765,0.242281529,0.101848606,0.007135691,0.075427311,0.040433951,0.000160349,0.50137472,0.122353632,0.656512436,0.4618481,0.605036925,0.760910196,0.027542106,0
0.543118998,0.579481029,0.590342095,0.251240004,0.192532974,0.192532974,0.192532974,0.234376477,0.122058464,0.193417188,0.151222904,0.848777096,0.005078097,0.379136536,0.122030062,0.190121409,0.194902549,0.000211819,0.016920523,0.397650438,0.771052374,0.374067461,0.051052135,0.002170587,0.124602431,0.021758089,3230000000.0,0.460173,0.116764832,0.656710391,0.461598321,0.619872267,0.816519564,0.024027221,0
0.392385317,0.43262102,0.451469565,0.0,0.148919135,0.148919135,0.148919135,0.189467713,0.072632522,0.141146343,0.184962361,0.815037639,0.004940946,0.385771769,0.072654583,0.140140261,0.044977511,3400000000.0,0.014840709,0.358822731,0.676950978,0.076693922,0.001580416,6730000000.0,0.124354701,0.019282751,358000000.0,0.693786158,0.124468176,0.641011726,0.459008685,0.538181887,0.728648941,0.018962844,1
0.494369424,0.55527693,0.541570748,0.21398927,0.195904092,0.195904092,0.195904092,0.226623806,0.104144614,0.182496046,0.139220606,0.860779394,0.005368419,0.375665145,0.104124937,0.181562476,0.155922039,0.000344206,0.037442533,0.39674589,0.810876355,0.266318653,0.011680414,0.000549812,0.112500807,0.009065104,819000000.0,0.238112204,0.11184404,0.643806869,0.459434806,0.58389639,0.809209221,0.026401241,0
0.499585629,0.551951592,0.552438567,0.144751493,0.177573638,0.177573638,0.177573638,0.222274747,0.103818907,0.176621225,0.132115972,0.867884028,0.005041029,0.375867568,0.103774814,0.175680567,0.073463268,5750000000.0,0.005599048,0.39398702,0.784137375,0.278761578,0.018469088,0.001387559,0.070307974,0.027710309,2730000000.0,0.647348824,0.120936349,0.645966834,0.459858324,0.612550204,0.806792136,0.028004032,0
0.544776483,0.595290013,0.589378446,0.147383338,0.218237748,0.218237748,0.218237748,0.257823579,0.132073935,0.221962793,0.155606615,0.844393385,0.005080267,0.377243152,0.132085919,0.209388432,0.109445277,8930000000.0,0.014394195,0.400262319,0.80139065,0.3985249,0.274622199,0.018451486,0.078673173,0.011029384,0.000308422,0.574096514,0.127198899,0.733590503,0.474144702,0.622393589,0.827285417,0.023250446,0
0.520791693,0.561436982,0.565822582,0.130580018,0.178669251,0.178669251,0.178669251,0.224827456,0.099584724,0.179935226,0.142455483,0.857544517,0.00514659,0.377628986,0.099548911,0.178945781,0.083958021,9680000000.0,0.004556203,0.392664119,0.756288251,0.306972354,0.042007819,0.002340223,0.094982959,0.014975115,583000000.0,0.449593076,0.12018395,0.645095546,0.459661535,0.588413929,0.8109827,0.025722641,0
0.535367816,0.5908744,0.577279298,0.20852313,0.209472841,0.209472841,0.209472841,0.240049163,0.122954157,0.19627928,0.064939384,0.935060616,0.00693724,0.369649483,0.122453466,0.194834477,0.154422789,0.001003873,0.025621668,0.404909432,0.876417728,0.618920669,0.104824284,0.008137049,0.068031088,0.031512596,7570000000.0,0.099651608,0.110933234,0.609787469,0.446734214,0.605325663,0.83054509,0.059395638,0
0.520401696,0.579317488,0.581401574,0.0,0.224979984,0.224979984,0.224979984,0.25347452,0.132318215,0.198689463,0.160020558,0.839979442,0.004989638,0.377414261,0.132313906,0.197782973,0.07946027,7340000000.0,0.005287664,0.395366455,0.751352207,0.206033285,0.025334387,0.001279479,0.104822442,0.018869229,3510000000.0,0.554566983,0.115661153,0.640676123,0.458914832,0.625241886,0.821365664,0.022506457,0
0.531029103,0.620529874,0.590877456,0.0,0.21200118,0.21200118,0.21200118,0.25564905,0.130852536,0.207049785,0.102155576,0.897844424,0.005610938,0.374622833,0.130856417,0.206130759,0.074962519,0.000154326,0.539582568,0.978177789,0.879225377,0.013468979,0.008434476,0.00062933,0.070796314,0.007178598,1250000000.0,0.246778723,0.116504935,0.635459808,0.457434748,0.572380547,0.846191315,0.037124555,0
0.487300736,0.551351941,0.539161625,0.208017006,0.176056635,0.176056635,0.176056635,0.225394724,0.107971664,0.180914363,0.240590138,0.759409862,0.006079373,0.389292369,0.107976289,0.179941181,0.419790105,0.0043718,0.025700983,0.392912869,0.784682693,0.471567009,0.076260276,0.001692235,0.239179009,0.046053323,2210000000.0,0.046989715,0.11617002,0.629683094,0.45785546,0.577093664,0.801791733,0.013656675,0
0.547993955,0.601995203,0.588307725,0.228363195,0.186380683,0.186380683,0.186380683,0.239103716,0.124012703,0.194396324,0.058802189,0.941197811,0.006602314,0.369637181,0.122591887,0.193386622,0.170914543,0.000835174,0.016127374,0.401449538,0.87957775,0.484855902,0.043126456,0.003559711,0.063951139,0.038624354,2470000000.0,0.120437003,0.110933234,0.620750066,0.450067297,0.679549601,0.842159796,0.065591712,0
0.477794569,0.536142608,0.526794796,0.379997976,0.162993553,0.162993553,0.162993553,0.215656613,0.100317564,0.17089704,0.120869486,0.879130514,0.005608463,0.372612021,0.100314296,0.169941935,0.175412294,0.000389596,0.03142341,0.396225775,0.838128713,0.402549224,0.097963417,0.006207769,0.083445071,0.041781065,6090000000.0,0.227002308,0.117013815,0.623673702,0.455241145,0.602359408,0.797682813,0.030912876,0
0.535172817,0.597688618,0.591305744,0.050005061,0.217479247,0.217479247,0.217689941,0.266805332,0.130201124,0.211418242,0.173322853,0.826677147,0.006211019,0.373550325,0.130205025,0.210391373,0.292353823,0.00116425,0.032548507,0.398136632,0.821501624,0.575510109,0.108568523,0.004108956,0.14003781,0.020899827,4790000000.0,0.103653105,0.120120151,0.649185656,0.460198235,0.580638878,0.82747895,0.020491161,0
0.3486082,0.334932403,0.345949997,0.0,0.152332392,0.152332392,0.152332392,0.153067978,0.056917189,0.129246065,0.17268797,0.82731203,0.005850147,0.376499442,0.058812513,0.12992987,0.203898051,0.000990256,0.029396472,0.370807987,0.812517209,0.517467133,0.049361051,0.001463531,0.178885952,0.122349681,2190000000.0,0.10490303,0.110933234,0.618306226,0.455625394,0.469997615,0.659322806,0.020582395,1
0.449763565,0.484409071,0.491782215,0.0,0.155914205,0.14955122,0.14955122,0.204122152,0.08989496,0.162235445,0.03002086,0.96997914,0.022833544,0.370942308,0.089859462,0.163969535,0.007496252,0.000229219,0.004315321,0.362870582,0.809521042,0.280050371,0.059907868,0.017383711,0.017849247,0.025633782,0.000949222,0.014869964,0.112667472,0.64287257,0.459231558,0.532890961,0.770173246,0.124064117,0
0.51318676,0.57730048,0.562021521,0.126227351,0.188024103,0.188024103,0.188024103,0.231445589,0.116765736,0.187241094,0.127943889,0.872056111,0.005867194,0.374585927,0.116721221,0.184428022,0.155922039,0.000390353,0.01527841,0.398294928,0.862707685,0.480328616,0.14959477,0.010074574,0.07848848,0.037274118,0.000117109,0.183615642,0.120115356,0.684244772,0.467466643,0.557449275,0.817707217,0.029027769,0
0.43543119,0.470944178,0.460195942,0.0,0.168640175,0.168640175,0.168640175,0.201380354,0.090546372,0.163515854,0.043655712,0.956344288,0.010328497,0.370963557,0.090543423,0.162529221,0.047976012,0.000569643,0.007302851,0.387926551,0.757422596,0.096367145,0.019770963,0.002138211,0.04869546,0.034462281,4370000000.0,0.043045909,0.110933234,0.637436567,0.456275885,0.521985689,0.759811242,0.087650405,0
0.390922829,0.410379416,0.440708817,0.0,0.153301589,0.153301589,0.153301589,0.195329489,0.088673561,0.147774347,0.111013695,0.888986305,0.006414161,0.370860668,0.088621818,0.146746098,0.226386807,0.000652101,0.012710956,0.389905249,0.820733473,0.445967007,0.080805265,0.005374669,0.079476151,0.101668313,3230000000.0,0.104564195,0.110933234,0.608999436,0.451560425,0.533307802,0.711471222,0.033929436,0
0.517281724,0.583406018,0.569034745,0.105273813,0.230036661,0.230036661,0.230036661,0.246667297,0.11139158,0.199969873,0.095595127,0.904404873,0.005913634,0.370093473,0.111347241,0.199042305,0.149925037,0.000501558,0.017972181,0.395558671,0.85136888,0.528871676,0.030387668,0.001998515,0.08038371,0.041992282,2150000000.0,0.160504536,0.110933234,0.633736019,0.456861676,0.629699289,0.826794906,0.039848358,0
0.432749963,0.465220235,0.468815247,0.0,0.147149298,0.147149298,0.147149298,0.205823958,0.083787965,0.163967764,0.034374339,0.965625661,0.008544187,0.369637181,0.083809663,0.162951512,0.011994003,8780000000.0,0.002276633,0.369496393,0.914125307,0.749223771,0.031452392,0.004229069,0.039073485,0.054883592,0.00024737,0.06541057,0.110933234,0.526693625,0.38064242,0.360767001,0.74899748,0.109660851,0
0.451567299,0.494003489,0.502757107,0.0,0.166364671,0.166364671,0.170536429,0.202136712,0.09274489,0.15862017,0.121111346,0.878888654,0.005066752,0.376113608,0.092750012,0.158638112,0.068965517,6280000000.0,0.016286004,0.389532123,0.734541111,0.175813797,0.120170853,0.007186306,0.088451611,0.020288932,0.000183447,0.569146105,0.11655436,0.671660355,0.465280867,0.59640542,0.769345368,0.030844131,0
0.491493199,0.55484082,0.540607099,0.20558761,0.180523366,0.180523366,0.180523366,0.219722038,0.100724697,0.177600362,0.085437011,0.914562989,0.005035717,0.369637181,0.100721416,0.176630722,0.064467766,5300000000.0,0.003986311,0.393240768,0.803212737,0.251009431,0.048718025,0.01272998,0.019874487,0.065360648,8230000000.0,0.631050064,0.110933234,0.607593803,0.448951672,0.604474565,0.809910221,0.044853195,0
0.522644177,0.579099433,0.568606456,0.223909303,0.182461759,0.182461759,0.182461759,0.232391037,0.11595147,0.189274686,0.146657798,0.853342202,0.005132964,0.374306337,0.115915124,0.188304049,0.265367316,0.000357823,0.032730638,0.399210782,0.802578447,0.458246335,0.050044077,0.002007748,0.132077018,0.020073936,2220000000.0,0.36967045,0.113103648,0.653058485,0.461034178,0.559793271,0.819586313,0.024887232,0
0.524204163,0.569341474,0.565715509,0.239801599,0.192153723,0.192153723,0.192153723,0.228798336,0.110658741,0.184981547,0.094536989,0.905463011,0.005147007,0.372650045,0.11063071,0.184035895,0.100449775,0.000102127,0.01252295,0.39800095,0.773708765,0.229931455,0.071413408,0.005515227,0.068382408,0.01681675,8070000000.0,0.494198354,0.113988441,0.656449955,0.462860442,0.601925513,0.816697872,0.040314098,0
